canonical_name,season_end,salary
justin minaya,2023,37211.0
justin minaya,2024,576415.0
justin patton,2018,2247480.0
justin patton,2019,2667600.0
justin patton,2020,1620564.0
justin patton,2021,326149.0
justin robinson,2020,898310.0
justin robinson,2021,241349.0
justin robinson,2022,307533.0
justin tillman,2022,61489.0
justise winslow,2016,2481720.0
justise winslow,2017,2593440.0
justise winslow,2018,3448926.0
justise winslow,2019,3448926.0
justise winslow,2020,13000000.0
justise winslow,2021,15842988.0
justise winslow,2022,4512575.0
justise winslow,2023,4344594.0
justise winslow,2024,171113.0
jusuf nurkic,2016,1842000.0
jusuf nurkic,2017,1921320.0
jusuf nurkic,2018,2947305.0
jusuf nurkic,2019,11111111.0
jusuf nurkic,2020,13125000.0
jusuf nurkic,2021,15707578.0
jusuf nurkic,2022,13876170.0
jusuf nurkic,2023,16567000.0
jusuf nurkic,2024,17376423.0
juwan morgan,2020,746054.0
juwan morgan,2021,1849950.0
juwan morgan,2022,244042.0
juwan morgan,2023,610969.0
juwan morgan,2024,593352.0
kai jones,2022,3203730.0
kai jones,2023,3084420.0
kai jones,2024,3293825.0
kaiser gates,2024,36440.0
kaleb tarczewski,2017,543471.0
kaleb tarczewski,2018,543471.0
kalin lucas,2018,1312611.0
karim mane,2021,419908.0
karl anthony towns,2016,5703600.0
karl anthony towns,2017,5960160.0
karl anthony towns,2018,6216840.0
karl anthony towns,2019,7839435.0
karl anthony towns,2020,27285000.0
karl anthony towns,2021,35912155.0
karl anthony towns,2022,36599093.0
karl anthony towns,2023,35873148.0
karl anthony towns,2024,37086384.0
kawhi leonard,2016,16407500.0
kawhi leonard,2017,17638063.0
kawhi leonard,2018,18868626.0
kawhi leonard,2019,23114067.0
kawhi leonard,2020,32742000.0
kawhi leonard,2021,41897515.0
kawhi leonard,2022,45496378.0
kawhi leonard,2023,45054279.0
kawhi leonard,2024,46996232.0
kay felder,2017,543471.0
keaton wallace,2023,148847.0
keegan murray,2023,8491252.0
keegan murray,2024,8658864.0
keifer sykes,2022,645640.0
keita bates diop,2019,838464.0
keita bates diop,2020,1416852.0
keita bates diop,2021,547332.0
keita bates diop,2022,1999575.0
keita bates diop,2023,1991984.0
keita bates diop,2024,2416341.0
keith appling,2016,61776.0
keith benson,2016,845059.0
keith benson,2017,874636.0
keith benson,2018,874636.0
keith hornsby,2017,543471.0
keith hornsby,2018,543471.0
kelan martin,2021,1761858.0
kelan martin,2022,1149131.0
keldon johnson,2020,1950600.0
keldon johnson,2021,2495928.0
keldon johnson,2022,2481198.0
keldon johnson,2023,4106520.0
keldon johnson,2024,20594279.0
keljin blevins,2021,547332.0
keljin blevins,2022,534959.0
kelly olynyk,2016,2165160.0
kelly olynyk,2017,3094014.0
kelly olynyk,2018,12537527.0
kelly olynyk,2019,12537527.0
kelly olynyk,2020,12667885.0
kelly olynyk,2021,15623197.0
kelly olynyk,2022,14101799.0
kelly olynyk,2023,13576858.0
kelly olynyk,2024,12557487.0
kelly oubre,2016,1920240.0
kelly oubre,2017,2006640.0
kelly oubre,2018,3208630.0
kelly oubre,2019,3208630.0
kelly oubre,2020,15625000.0
kelly oubre,2021,17518689.0
kelly oubre,2022,13876170.0
kelly oubre,2023,13359628.0
kelly oubre,2024,2977383.0
kemba walker,2016,12000000.0
kemba walker,2017,12000000.0
kemba walker,2018,12000000.0
kemba walker,2019,12000000.0
kemba walker,2020,32742000.0
kemba walker,2021,41897515.0
kemba walker,2022,40434514.0
kemba walker,2023,39528872.0
kendall brown,2023,539571.0
kendall brown,2024,1132685.0
kendall marshall,2016,2144772.0
kendall marshall,2017,2048257.0
kendall marshall,2018,2048257.0
kendrick nunn,2019,4737.0
kendrick nunn,2020,1416852.0
kendrick nunn,2021,2027733.0
kendrick nunn,2022,5781737.0
kendrick nunn,2023,5566512.0
kendrick perkins,2016,947276.0
kendrick perkins,2018,2445085.0
kendrick perkins,2019,2445085.0
kendrick perkins,2020,2445085.0
kennedy chandler,2023,1272345.0
kennedy chandler,2024,1770967.0
kennedy meeks,2018,815615.0
kenneth faried,2016,11235955.0
kenneth faried,2017,12078652.0
kenneth faried,2018,12921348.0
kenneth faried,2019,683661.0
kenneth lofton,2023,1596757.0
kenneth lofton,2024,2663474.0
kenrich williams,2019,838464.0
kenrich williams,2020,1416852.0
kenrich williams,2021,2437382.0
kenrich williams,2022,2312695.0
kenrich williams,2023,2120576.0
kenrich williams,2024,6358483.0
kent bazemore,2016,2000000.0
kent bazemore,2017,15730338.0
kent bazemore,2018,18089887.0
kent bazemore,2019,18089887.0
kent bazemore,2020,19269662.0
kent bazemore,2021,2827417.0
kent bazemore,2022,2777011.0
kentavious caldwell pope,2016,2891760.0
kentavious caldwell pope,2017,3678319.0
kentavious caldwell pope,2018,17745894.0
kentavious caldwell pope,2019,12000000.0
kentavious caldwell pope,2020,8089282.0
kentavious caldwell pope,2021,14713286.0
kentavious caldwell pope,2022,15077455.0
kentavious caldwell pope,2023,14849018.0
kentavious caldwell pope,2024,15141880.0
keon ellis,2023,539571.0
keon ellis,2024,703737.0
keon johnson,2022,2952432.0
keon johnson,2023,2842674.0
keon johnson,2024,3442091.0
kessler edwards,2022,535632.0
kessler edwards,2023,1736715.0
kessler edwards,2024,1985181.0
kevin durant,2016,20158622.0
kevin durant,2017,26540100.0
kevin durant,2019,30000000.0
kevin durant,2020,38199000.0
kevin durant,2021,48880434.0
kevin durant,2022,48588451.0
kevin durant,2023,46779742.0
kevin durant,2024,49065286.0
kevin garnett,2016,8500000.0
kevin garnett,2017,8000000.0
kevin garnett,2018,8000000.0
kevin huerter,2019,2250960.0
kevin huerter,2020,2636280.0
kevin huerter,2021,3365928.0
kevin huerter,2022,4918358.0
kevin huerter,2023,15383643.0
kevin huerter,2024,16135250.0
kevin knox,2019,3739920.0
kevin knox,2020,4380120.0
kevin knox,2021,5592185.0
kevin knox,2022,6759982.0
kevin knox,2023,3180864.0
kevin knox,2024,2208036.0
kevin love,2016,19689000.0
kevin love,2017,21165675.0
kevin love,2018,24119025.0
kevin love,2019,24119025.0
kevin love,2020,28942830.0
kevin love,2021,38094169.0
kevin love,2022,36145407.0
kevin love,2023,32399186.0
kevin love,2024,3949713.0
kevin martin,2016,200600.0
kevin murphy,2017,874636.0
kevin murphy,2018,874636.0
kevin pangos,2022,1814515.0
kevin porter,2020,1290960.0
kevin porter,2021,2093688.0
kevin porter,2022,2061329.0
kevin porter,2023,3411615.0
kevin porter,2024,16331263.0
kevin seraphin,2016,2814000.0
kevin seraphin,2017,1800000.0
kevin seraphin,2018,1974159.0
kevon harris,2023,539571.0
kevon harris,2024,576415.0
kevon looney,2016,1131960.0
kevon looney,2017,1182840.0
kevon looney,2018,1471382.0
kevon looney,2019,1512601.0
kevon looney,2020,4464226.0
kevon looney,2021,5875834.0
kevon looney,2022,5988228.0
kevon looney,2023,8482304.0
kevon looney,2024,7722854.0
keyontae johnson,2024,576415.0
keyonte george,2024,4005356.0
khem birch,2018,1378242.0
khem birch,2019,1378242.0
khem birch,2020,3000000.0
khem birch,2021,3670087.0
khem birch,2022,7342806.0
khem birch,2023,7069470.0
khem birch,2024,7192552.0
khris middleton,2016,14700000.0
khris middleton,2017,15200000.0
khris middleton,2018,1300000.0
khris middleton,2019,13000000.0
khris middleton,2020,30603448.0
khris middleton,2021,40279853.0
khris middleton,2022,41050337.0
khris middleton,2023,40274272.0
khris middleton,2024,30192230.0
khyri thomas,2019,838464.0
khyri thomas,2020,1416852.0
khyri thomas,2021,1293376.0
killian hayes,2021,6467741.0
killian hayes,2022,6443954.0
killian hayes,2023,6189706.0
killian hayes,2024,7634253.0
killian tillie,2021,547332.0
killian tillie,2022,2198939.0
killian tillie,2023,2016270.0
kira lewis,2021,4436280.0
kira lewis,2022,4419837.0
kira lewis,2023,4245690.0
kira lewis,2024,5892142.0
kirk hinrich,2016,2854940.0
kj martin,2021,1094762.0
kj martin,2022,1755313.0
kj martin,2023,1890091.0
kj martin,2024,1988049.0
kj mcdaniels,2016,3189794.0
kj mcdaniels,2017,3333333.0
kj mcdaniels,2018,1471382.0
klay thompson,2016,15501000.0
klay thompson,2017,16663575.0
klay thompson,2018,17826150.0
klay thompson,2019,18988725.0
klay thompson,2020,32742000.0
klay thompson,2021,43094587.0
klay thompson,2022,43918911.0
klay thompson,2023,43047777.0
klay thompson,2024,44503661.0
kobe brown,2024,2485066.0
kobe bryant,2016,25000000.0
kobe bufkin,2024,4215900.0
kobi simmons,2023,34772.0
kobi simmons,2024,123823.0
kosta koufos,2016,7700000.0
kosta koufos,2017,8046500.0
kosta koufos,2018,8393000.0
kosta koufos,2019,8739500.0
kostas antetokounmpo,2021,547332.0
kostas antetokounmpo,2023,182957.0
kostas papanikolaou,2016,800321.0
kris dunn,2017,3872520.0
kris dunn,2018,4221000.0
kris dunn,2019,4221000.0
kris dunn,2020,5348007.0
kris dunn,2021,5809502.0
kris dunn,2022,6148796.0
kris dunn,2023,1060289.0
kris dunn,2024,2663338.0
kris humphries,2016,1000000.0
kris humphries,2017,4000000.0
kris humphries,2018,1471382.0
kris murray,2024,2932114.0
kristaps porzingis,2016,4131720.0
kristaps porzingis,2017,4317720.0
kristaps porzingis,2018,5697054.0
kristaps porzingis,2019,5697054.0
kristaps porzingis,2020,27285000.0
kristaps porzingis,2021,35912155.0
kristaps porzingis,2022,36599093.0
kristaps porzingis,2023,35873148.0
kristaps porzingis,2024,37086384.0
ky bowman,2020,350189.0
kyle anderson,2016,1142880.0
kyle anderson,2017,1192080.0
kyle anderson,2018,2151704.0
kyle anderson,2019,8641000.0
kyle anderson,2020,9073050.0
kyle anderson,2021,11583784.0
kyle anderson,2022,11490798.0
kyle anderson,2023,9309846.0
kyle anderson,2024,9493460.0
kyle casey,2016,525093.0
kyle collinsworth,2017,543471.0
kyle collinsworth,2020,1378242.0
kyle guy,2021,655519.0
kyle guy,2022,442972.0
kyle korver,2016,5746479.0
kyle korver,2017,5239437.0
kyle korver,2018,7560000.0
kyle korver,2019,7560000.0
kyle korver,2020,1620564.0
kyle kuzma,2018,1423560.0
kyle kuzma,2019,1689840.0
kyle kuzma,2020,1974600.0
kyle kuzma,2021,4341195.0
kyle kuzma,2022,15032517.0
kyle kuzma,2023,13783744.0
kyle kuzma,2024,26327914.0
kyle lowry,2016,12000000.0
kyle lowry,2017,12000000.0
kyle lowry,2018,31200000.0
kyle lowry,2019,31200000.0
kyle lowry,2020,34996296.0
kyle lowry,2021,37170089.0
kyle lowry,2022,31203029.0
kyle lowry,2023,30041494.0
kyle lowry,2024,30564525.0
kyle oquinn,2016,3750000.0
kyle oquinn,2017,3918750.0
kyle oquinn,2019,4449000.0
kyle oquinn,2020,1620564.0
kyle singler,2016,4500000.0
kyle singler,2017,4837500.0
kyle singler,2018,4666500.0
kyle singler,2019,4996000.0
kyle singler,2020,4996000.0
kyle singler,2021,1217716.0
kyle singler,2022,1155422.0
kyle singler,2023,1059439.0
kyle wiltjer,2017,543471.0
kyle wiltjer,2018,1312611.0
kyrie irving,2016,16407501.0
kyrie irving,2017,17638063.0
kyrie irving,2018,18868626.0
kyrie irving,2019,20099189.0
kyrie irving,2020,31742000.0
kyrie irving,2021,41097748.0
kyrie irving,2022,40852255.0
kyrie irving,2023,41263288.0
kyrie irving,2024,39167268.0
kz okpala,2020,898310.0
kz okpala,2021,1849950.0
kz okpala,2022,2061329.0
kz okpala,2023,2016808.0
ladontae henton,2018,815615.0
lamar patterson,2016,525093.0
lamar patterson,2017,246956.0
lamar patterson,2018,246956.0
lamar stevens,2021,1218691.0
lamar stevens,2022,1755313.0
lamar stevens,2023,1890091.0
lamar stevens,2024,2566411.0
lamarcus aldridge,2016,19689000.0
lamarcus aldridge,2017,20575005.0
lamarcus aldridge,2018,21461010.0
lamarcus aldridge,2019,22347015.0
lamarcus aldridge,2020,26000000.0
lamarcus aldridge,2021,21483506.0
lamarcus aldridge,2022,3054712.0
lamelo ball,2021,9554492.0
lamelo ball,2022,9518775.0
lamelo ball,2023,9143838.0
lamelo ball,2024,11224536.0
lance stephenson,2016,9000000.0
lance stephenson,2017,4000000.0
lance stephenson,2019,4449000.0
lance stephenson,2022,1867297.0
lance thomas,2016,1636842.0
lance thomas,2017,6191000.0
lance thomas,2018,7119650.0
lance thomas,2019,7119650.0
lance thomas,2020,7119650.0
landry shamet,2019,1703649.0
landry shamet,2020,1995120.0
landry shamet,2021,2547113.0
landry shamet,2022,4357512.0
landry shamet,2023,10072736.0
landry shamet,2024,10554568.0
langston galloway,2016,845059.0
langston galloway,2017,5200000.0
langston galloway,2018,7000000.0
langston galloway,2019,7000000.0
langston galloway,2020,7333333.0
langston galloway,2021,2472230.0
langston galloway,2022,446496.0
larry nance,2016,1155600.0
larry nance,2017,1207680.0
larry nance,2018,2272391.0
larry nance,2019,2272391.0
larry nance,2020,12727273.0
larry nance,2021,14269769.0
larry nance,2022,12362406.0
larry nance,2023,10255876.0
larry nance,2024,10683282.0
larry sanders,2017,207722.0
larry sanders,2018,207722.0
larry sanders,2021,2273524.0
larry sanders,2022,2157219.0
lauri markkanen,2018,4536120.0
lauri markkanen,2019,4536120.0
lauri markkanen,2020,5300400.0
lauri markkanen,2021,8203631.0
lauri markkanen,2022,18144143.0
lauri markkanen,2023,17468726.0
lauri markkanen,2024,17772862.0
lavoy allen,2016,4050000.0
lavoy allen,2017,4000000.0
leaky black,2024,576415.0
leandro barbosa,2016,2500000.0
leandro barbosa,2017,4000000.0
leandro barbosa,2018,4000000.0
leandro bolmaro,2022,2721255.0
leandro bolmaro,2023,1812350.0
lebron james,2016,22970500.0
lebron james,2017,30963450.0
lebron james,2019,35654150.0
lebron james,2020,37436858.0
lebron james,2021,47796549.0
lebron james,2022,47619020.0
lebron james,2023,47156296.0
lebron james,2024,49021953.0
leonard miller,2024,1853485.0
lester hudson,2016,1015421.0
lester quinones,2023,137206.0
lester quinones,2024,1141537.0
lindell wigginton,2022,270554.0
lindell wigginton,2023,105432.0
lindell wigginton,2024,251767.0
lindy waters,2022,184468.0
lindy waters,2023,2456555.0
lindy waters,2024,788858.0
livio jean charles,2017,1188840.0
livio jean charles,2018,1188840.0
lj peak,2018,815615.0
lonnie walker,2019,2357160.0
lonnie walker,2020,2689920.0
lonnie walker,2021,3528989.0
lonnie walker,2022,5143313.0
lonnie walker,2023,6869606.0
lonnie walker,2024,2416341.0
lonzo ball,2018,6286560.0
lonzo ball,2019,7461960.0
lonzo ball,2020,8719320.0
lonzo ball,2021,13410215.0
lonzo ball,2022,21513442.0
lonzo ball,2023,20712603.0
lonzo ball,2024,21073216.0
lorenzo brown,2016,111444.0
lorenzo brown,2017,1015696.0
lorenzo brown,2020,1512601.0
lou amundson,2016,1635476.0
lou amundson,2017,980431.0
lou amundson,2018,980431.0
lou williams,2016,7000000.0
lou williams,2017,7000000.0
lou williams,2018,7000000.0
lou williams,2019,8000000.0
lou williams,2020,8000000.0
louis king,2021,59986.0
louis king,2022,365863.0
louis king,2023,325602.0
louis williams,2021,9749531.0
louis williams,2022,5781737.0
luc mbah a moute,2016,947276.0
luc mbah a moute,2017,2203000.0
luc mbah a moute,2018,1471382.0
luc mbah a moute,2019,4320500.0
luc mbah a moute,2020,4320500.0
luca vildoza,2021,4265420.0
luca vildoza,2022,49478.0
lucas nogueira,2016,1842000.0
lucas nogueira,2017,1921320.0
luguentz dort,2020,155647.0
luguentz dort,2021,1849950.0
luguentz dort,2022,2061329.0
luguentz dort,2023,16198844.0
luguentz dort,2024,15731741.0
luis montero,2016,525093.0
luis montero,2017,874636.0
luis scola,2016,2900000.0
luis scola,2017,5500000.0
luis scola,2018,5500000.0
luka doncic,2019,6560640.0
luka doncic,2020,7683360.0
luka doncic,2021,9809686.0
luka doncic,2022,11765131.0
luka doncic,2023,39332974.0
luka doncic,2024,41254687.0
luka garza,2022,1069919.0
luka garza,2023,539571.0
luka garza,2024,707892.0
luka samanic,2020,2689920.0
luka samanic,2021,3441974.0
luka samanic,2022,3879821.0
luka samanic,2023,570771.0
luka samanic,2024,2127991.0
luke babbitt,2016,1100602.0
luke babbitt,2017,1227286.0
luke babbitt,2019,14651700.0
luke babbitt,2020,14651700.0
luke kennard,2018,3275280.0
luke kennard,2019,3275280.0
luke kennard,2020,3827160.0
luke kennard,2021,6427166.0
luke kennard,2022,15434611.0
luke kennard,2023,14574141.0
luke kennard,2024,15202322.0
luke kornet,2019,1619260.0
luke kornet,2020,2250000.0
luke kornet,2021,2742055.0
luke kornet,2022,939374.0
luke kornet,2023,2261889.0
luke kornet,2024,2485012.0
luke petrasek,2018,815615.0
luke ridnour,2016,2750000.0
luol deng,2016,10151612.0
luol deng,2017,18000000.0
luol deng,2018,17190000.0
luol deng,2019,1512601.0
luol deng,2021,6093457.0
luol deng,2022,5781737.0
maalik wayns,2018,1471382.0
mac mcclung,2022,129128.0
mac mcclung,2023,170553.0
malachi flynn,2021,2377179.0
malachi flynn,2022,2368246.0
malachi flynn,2023,2275081.0
malachi flynn,2024,3988106.0
malachi richardson,2017,1439800.0
malachi richardson,2018,1569360.0
malachi richardson,2019,1569360.0
malachi richardson,2020,1569360.0
malaki branham,2023,3101978.0
malaki branham,2024,3163157.0
malcolm brogdon,2017,925000.0
malcolm brogdon,2018,1544951.0
malcolm brogdon,2019,1544951.0
malcolm brogdon,2020,20000000.0
malcolm brogdon,2021,25226913.0
malcolm brogdon,2022,25092741.0
malcolm brogdon,2023,23962508.0
malcolm brogdon,2024,23168564.0
malcolm cazalon,2024,576415.0
malcolm delaney,2017,2500000.0
malcolm hill,2022,375086.0
malcolm hill,2023,539571.0
malcolm hill,2024,295098.0
malcolm miller,2019,457418.0
malcolm miller,2020,1588231.0
malik beasley,2017,1627320.0
malik beasley,2018,1700640.0
malik beasley,2019,1773840.0
malik beasley,2020,2731714.0
malik beasley,2021,16362023.0
malik beasley,2022,16757746.0
malik beasley,2023,16495997.0
malik beasley,2024,2790369.0
malik ellison,2022,61489.0
malik fitts,2021,74983.0
malik fitts,2022,729508.0
malik fitts,2023,588689.0
malik fitts,2024,571714.0
malik monk,2018,3447480.0
malik monk,2019,3447480.0
malik monk,2020,4028400.0
malik monk,2021,6514743.0
malik monk,2022,2069001.0
malik monk,2023,10043280.0
malik monk,2024,10241360.0
malik newman,2022,98957.0
malik williams,2024,79506.0
mamadi diakite,2021,645103.0
mamadi diakite,2022,1004956.0
mamadi diakite,2023,539571.0
mamadi diakite,2024,731687.0
manny harris,2017,115344.0
manny harris,2018,115344.0
manu ginobili,2016,2814000.0
manu ginobili,2017,14000000.0
manu ginobili,2018,2500000.0
manu ginobili,2019,2500000.0
manu ginobili,2020,2500000.0
maozinha pereira,2024,132508.0
marc gasol,2016,19688000.0
marc gasol,2017,21165675.0
marc gasol,2018,22642350.0
marc gasol,2019,24119025.0
marc gasol,2020,25595700.0
marc gasol,2021,3125642.0
marc gasol,2022,3114033.0
marcelinho huertas,2016,525093.0
marcelinho huertas,2017,1500000.0
marcelinho huertas,2018,1500000.0
marcin gortat,2016,11217391.0
marcin gortat,2017,12000000.0
marcin gortat,2018,12782609.0
marcin gortat,2019,13565218.0
marcin gortat,2020,13565218.0
marco belinelli,2016,6060606.0
marco belinelli,2017,6333333.0
marco belinelli,2019,6153846.0
marco belinelli,2020,5846154.0
marcus garrett,2022,273628.0
marcus georges hunt,2017,31969.0
marcus georges hunt,2018,1312611.0
marcus landry,2016,845059.0
marcus morris,2016,5000000.0
marcus morris,2017,4625000.0
marcus morris,2018,5000000.0
marcus morris,2019,5375000.0
marcus morris,2020,15000000.0
marcus morris,2021,18138663.0
marcus morris,2022,18071291.0
marcus morris,2023,17359133.0
marcus morris,2024,18135610.0
marcus paige,2017,543471.0
marcus sasser,2024,2701998.0
marcus smart,2016,3431040.0
marcus smart,2017,3578880.0
marcus smart,2019,11660716.0
marcus smart,2020,12553571.0
marcus smart,2021,15777701.0
marcus smart,2022,16003023.0
marcus smart,2023,18244526.0
marcus smart,2024,19135908.0
marcus thornton,2016,200600.0
marcus thornton,2017,980431.0
marcus thornton,2018,980431.0
mario chalmers,2016,4300000.0
mario chalmers,2018,1471382.0
mario chalmers,2022,159597.0
mario hezonja,2016,3741480.0
mario hezonja,2017,3909840.0
mario hezonja,2019,6500000.0
mario hezonja,2020,1737145.0
mario hezonja,2021,2409366.0
marjon beauchamp,2023,2635027.0
marjon beauchamp,2024,2686935.0
mark williams,2023,3946434.0
mark williams,2024,4024286.0
markel brown,2016,845059.0
markel brown,2017,980431.0
markelle fultz,2018,8339880.0
markelle fultz,2019,8339880.0
markelle fultz,2020,9745200.0
markelle fultz,2021,14976129.0
markelle fultz,2022,19079734.0
markelle fultz,2023,17494752.0
markelle fultz,2024,17505137.0
markieff morris,2016,8000000.0
markieff morris,2017,7400000.0
markieff morris,2018,8600000.0
markieff morris,2019,427288.0
markieff morris,2020,1750000.0
markieff morris,2021,2841492.0
markieff morris,2022,3054712.0
markieff morris,2023,3081038.0
markieff morris,2024,3291427.0
marko guduric,2020,2625000.0
marko guduric,2021,3351401.0
marko simonovic,2022,1069919.0
marko simonovic,2023,1657779.0
markquis nowell,2024,576415.0
markus howard,2021,652358.0
markus howard,2022,534959.0
marques bolden,2021,547332.0
marques bolden,2024,517051.0
marquese chriss,2017,2941440.0
marquese chriss,2018,3073800.0
marquese chriss,2019,3206160.0
marquese chriss,2020,654469.0
marquese chriss,2021,2222896.0
marquese chriss,2022,1495041.0
marquese chriss,2023,2326187.0
marquis teague,2018,74186.0
marreese speights,2016,3815000.0
marreese speights,2017,1403611.0
marshall plumlee,2017,543471.0
marshon brooks,2018,60283.0
marshon brooks,2019,1656092.0
marshon brooks,2020,1656092.0
martell webster,2016,5613500.0
marvin bagley,2019,7305600.0
marvin bagley,2020,8556120.0
marvin bagley,2021,10923911.0
marvin bagley,2022,13080735.0
marvin bagley,2023,13253600.0
marvin bagley,2024,12871424.0
marvin williams,2016,7000000.0
marvin williams,2017,12250000.0
marvin williams,2018,14087500.0
marvin williams,2019,14087500.0
marvin williams,2020,604278.0
mason jones,2021,517387.0
mason jones,2022,341267.0
mason jones,2024,218640.0
mason plumlee,2016,1415520.0
mason plumlee,2017,2328530.0
mason plumlee,2018,14041096.0
mason plumlee,2019,12917808.0
mason plumlee,2020,14041096.0
mason plumlee,2021,9749531.0
mason plumlee,2022,10694287.0
mason plumlee,2023,9627857.0
mason plumlee,2024,5148569.0
matisse thybulle,2020,2582160.0
matisse thybulle,2021,3304213.0
matisse thybulle,2022,3284212.0
matisse thybulle,2023,4643558.0
matisse thybulle,2024,10811996.0
matt barnes,2016,3542500.0
matt barnes,2017,242224.0
matt bonner,2016,947276.0
matt costello,2017,543471.0
matt jones,2018,815615.0
matt mooney,2022,197915.0
matt ryan,2022,129128.0
matt ryan,2023,854694.0
matt ryan,2024,2120986.0
matt thomas,2020,898310.0
matt thomas,2021,1849950.0
matt thomas,2022,1930149.0
matthew dellavedova,2016,1147276.0
matthew dellavedova,2017,9607500.0
matthew dellavedova,2018,9607500.0
matthew dellavedova,2019,9607500.0
matthew dellavedova,2020,9607500.0
matthew dellavedova,2021,2649822.0
matthew dellavedova,2023,2787069.0
matthew hurt,2024,132509.0
maurice harkless,2016,2894059.0
maurice harkless,2017,8988765.0
maurice harkless,2018,10162922.0
maurice harkless,2019,10837079.0
maurice harkless,2020,11011234.0
maurice ndour,2016,525093.0
maurice ndour,2017,543471.0
maurice ndour,2018,543471.0
max christie,2023,1079140.0
max christie,2024,1770967.0
max strus,2020,898310.0
max strus,2021,788612.0
max strus,2022,1930149.0
max strus,2023,1925140.0
max strus,2024,14918170.0
maxi kleber,2018,815615.0
maxi kleber,2019,1378242.0
maxi kleber,2020,8000000.0
maxi kleber,2021,10328410.0
maxi kleber,2022,10118040.0
maxi kleber,2023,9542592.0
maxi kleber,2024,11326853.0
maxwell lewis,2024,1152829.0
mckinley wright,2022,534959.0
mckinley wright,2023,539571.0
melo trimble,2018,815615.0
melvin ejim,2016,525093.0
melvin frazier,2019,1050000.0
melvin frazier,2020,1416852.0
melvin frazier,2022,15372.0
metta world peace,2016,947276.0
metta world peace,2017,980431.0
meyers leonard,2016,3075880.0
meyers leonard,2017,9213483.0
meyers leonard,2018,9904495.0
meyers leonard,2019,10595506.0
meyers leonard,2020,11286516.0
meyers leonard,2021,11455699.0
meyers leonard,2023,756576.0
mfiondu kabengele,2020,1977000.0
mfiondu kabengele,2021,2964287.0
mfiondu kabengele,2022,22185.0
mfiondu kabengele,2023,539571.0
micah potter,2022,61489.0
micah potter,2023,539571.0
micah potter,2024,576415.0
michael beasley,2016,306527.0
michael beasley,2017,1403611.0
michael beasley,2019,3500000.0
michael beasley,2020,3500000.0
michael carter williams,2016,2399040.0
michael carter williams,2017,3183526.0
michael carter williams,2019,59820.0
michael carter williams,2020,1620564.0
michael carter williams,2021,4021681.0
michael carter williams,2022,3815946.0
michael carter williams,2023,692186.0
michael foster,2023,112695.0
michael frazier,2016,525093.0
michael frazier,2019,23685.0
michael gbinije,2017,650000.0
michael gbinije,2018,1312611.0
michael kidd gilchrist,2016,6331404.0
michael kidd gilchrist,2017,13000000.0
michael kidd gilchrist,2018,13000000.0
michael kidd gilchrist,2019,13000000.0
michael kidd gilchrist,2020,595122.0
michael porter,2019,2894160.0
michael porter,2020,3389400.0
michael porter,2021,4327329.0
michael porter,2022,6080925.0
michael porter,2023,32777478.0
michael porter,2024,34378905.0
mikal bridges,2019,3552960.0
mikal bridges,2020,4161000.0
mikal bridges,2021,5312276.0
mikal bridges,2022,6426661.0
mikal bridges,2023,21311788.0
mikal bridges,2024,22344793.0
mike conley,2016,9588426.0
mike conley,2017,26540100.0
mike conley,2018,28530608.0
mike conley,2019,30521115.0
mike conley,2020,32511624.0
mike conley,2021,42047453.0
mike conley,2022,24283298.0
mike conley,2023,24047332.0
mike conley,2024,25083832.0
mike dunleavy,2016,4500000.0
mike dunleavy,2017,4837500.0
mike dunleavy,2018,4837500.0
mike james,2021,289619.0
mike miller,2016,947276.0
mike miller,2017,3500000.0
mike miller,2018,3500000.0
mike muscala,2016,947276.0
mike muscala,2017,1015696.0
mike muscala,2018,5000000.0
mike muscala,2019,5000000.0
mike muscala,2020,2028594.0
mike muscala,2021,2782314.0
mike muscala,2022,4047216.0
mike muscala,2023,3711008.0
mike muscala,2024,4436312.0
mike scott,2016,3333333.0
mike scott,2017,3333334.0
mike scott,2019,4320500.0
mike scott,2020,4767000.0
mike scott,2021,6099977.0
mike tobey,2017,67135.0
mike tobey,2018,67135.0
miles bridges,2019,3206640.0
miles bridges,2020,3755400.0
miles bridges,2021,4794722.0
miles bridges,2022,6269130.0
miles bridges,2024,8156673.0
miles mcbride,2022,1069919.0
miles mcbride,2023,1657779.0
miles mcbride,2024,1890653.0
miles norris,2024,198763.0
miles plumlee,2016,2109294.0
miles plumlee,2017,12500000.0
miles plumlee,2018,12500000.0
miles plumlee,2019,12500000.0
miles plumlee,2020,12500000.0
milos teodosic,2018,6000000.0
milos teodosic,2019,6300000.0
milos teodosic,2020,6300000.0
mindaugas kuzminskas,2017,2898000.0
mindaugas kuzminskas,2018,3025035.0
mirza teletovic,2016,5500000.0
mirza teletovic,2017,10500000.0
mirza teletovic,2018,10500000.0
mitch mcgary,2016,1463040.0
mitch mcgary,2017,1526040.0
mitch mcgary,2018,1526040.0
mitchell creek,2019,47371.0
mitchell robinson,2019,1485440.0
mitchell robinson,2020,1599712.0
mitchell robinson,2021,2027733.0
mitchell robinson,2022,2083804.0
mitchell robinson,2023,18073090.0
mitchell robinson,2024,16147787.0
miye oni,2020,898310.0
miye oni,2021,1849950.0
miye oni,2022,1094206.0
mj walker,2022,61489.0
mo bamba,2019,4865040.0
mo bamba,2020,5697600.0
mo bamba,2021,7274418.0
